Close,CloseTarget,MACD,Stochastics,ATR
45.09,45.48,-1.4581850788,14.296366344,2.139999
45.48,45.349998,-1.4259968755,29.2775807563,2.280002
45.349998,45.290001,-1.388445975,27.6299007744,1.540001
45.290001,45.290001,-1.3417036179,26.8694828126,1.110001
45.290001,41.82,-1.2841351169,26.8694828126,1.760002
41.82,41.650002,-1.4684345501,0,4.880001
41.650002,42,-1.5788044455,0,3.230004
42,40.049999,-1.5943905192,4.6113043478,1.439998
40.049999,42.060001,-1.705955643,0,2.639999
42.060001,41.650002,-1.5953864293,29.7778074074,2.720001
41.650002,42.009998,-1.503637688,29.4659798405,1.740001
42.009998,40.380001,-1.3710921579,36.0957392089,1.799999
40.380001,42.400002,-1.3553178064,6.0773837795,1.969997
42.400002,42.540001,-1.1587898256,43.278131993,3.279998
42.540001,40.849998,-0.9747322664,45.8563819786,2.950001
40.849998,40.419998,-0.935614952,15.0943236027,2.690003
40.419998,41.240002,-0.9084193094,7.0610469233,1.959999
41.240002,39.349998,-0.7997186519,22.7099722481,2
39.349998,39.919998,-0.8306683182,0,2.380002
39.919998,41.029999,-0.7815395132,17.8683217539,2.419998
41.029999,42.490002,-0.6378528193,52.6645586227,2.73
42.490002,45.119999,-0.4062203206,98.4326347029,3.5
45.119999,46.509998,-0.0355033838,100,3.669998
46.509998,47.18,0.3324717376,100,4.650002
47.18,48.740002,0.6347008974,100,3.020001
48.740002,49.07,0.9441010726,100,2.950001
49.07,48.400002,1.1593012616,100,1.140004
48.400002,48.77,1.2280958747,93.1070178792,1.650002
48.77,49.939999,1.2647274677,96.913580882,1.269996
49.939999,48.990002,1.3335058188,100,2.719997
48.990002,50.759998,1.2690326192,91.0293020747,2.079998
50.759998,49.57,1.3064926079,100,2.299999
49.57,50.57,1.2006319954,89.0221586716,1.790001
50.57,52.889999,1.1529522521,98.0472968188,1.479999
52.889999,50.59,1.2412741365,100,2.84
50.59,50.189999,1.0895696436,70.398983269,3.560001
50.189999,44.080002,0.9086249299,57.6802574169,2.599998
44.080002,45.23,0.3018519544,0,7.32
45.23,43.630001,-0.0649367139,13.0533302111,2.259999
43.630001,45.049999,-0.4481635568,0,3.430001
45.049999,43.43,-0.6134220781,15.3347549319,2.439998
43.43,43,-0.8372689164,0,2.740002
43,42.990002,-1.0088953615,0,1.190003
42.990002,44.580002,-1.1069196075,0,1.459999
44.580002,42.849998,-1.0337839311,16.0606109275,2.799999
42.849998,41.130001,-1.0794733972,0,2.349998
41.130001,43.259998,-1.2055433048,0,2.289997
43.259998,42.5,-1.1064853242,18.1122224681,3.98
42.5,42.700001,-1.0580700109,14.4820205584,1.899997
42.700001,43.470001,-0.9767803644,17.3289221477,1
43.470001,42.790001,-0.8328678112,57.073184652,1.110001
42.790001,43.939999,-0.7525435879,40.4878147531,1.109996
43.939999,43.220001,-0.5873782713,71.6836590223,1.64
43.220001,41.959999,-0.5012460843,53.3163537328,1.32
41.959999,40.16,-0.5117890609,24.0579060702,2.479999
40.16,40.299999,-0.6283497877,0,2.25
40.299999,39.560001,-0.6759493287,3.1673967568,0.869999
39.560001,38.060001,-0.7358125057,0,1.36
38.060001,34.889999,-0.8561386675,0,3.32
34.889999,36.709999,-1.1341814403,0,3.920002
36.709999,36.220001,-1.155013557,20.1104972376,2.759998
36.220001,36.119999,-1.1583442118,14.6961546961,1.990001
36.119999,36.029999,-1.1199080517,13.591160221,1.409999
36.029999,38.040001,-1.0512530447,12.5966850829,1.009999
38.040001,36.5,-0.8115131942,34.8066519337,2.259998
36.5,36.669998,-0.7127336221,17.7900662983,2.18
36.669998,37.75,-0.592919668,21.3685302837,0.960003
37.75,38.869999,-0.396087589,40.4526308345,2.09
38.869999,38.959999,-0.1479055781,73.5674676525,1.779999
38.959999,37.990002,0.0547854274,75.2310536044,0.919999
37.990002,37.619999,0.1427670265,66.381192128,1.420002
37.619999,37.439999,0.1899701925,67.0761670762,1.2
37.439999,37.099998,0.220337888,62.6535626536,1.299999
37.099998,36.880001,0.2261270722,36.5187372014,1.080002
36.880001,36.360001,0.2227585058,29.0103071672,1.919998
36.360001,37.790001,0.1912475054,11.2628668942,1.580002
37.790001,37.029999,0.2806800143,60.0683276451,1.949997
37.029999,35.93,0.2949887399,25.7691736686,2.459999
35.93,38.869999,0.2311227819,0,2.34
38.869999,38.5,0.4039592881,97.02970199,3.66
38.5,41.450001,0.5000851326,84.8185098411,2.079998
41.450001,37.990002,0.7768419392,100,3.490002
37.990002,36.380001,0.7110453275,37.3188700509,3.939999
36.380001,36.139999,0.537814193,8.1521905521,2.510002
36.139999,35.709999,0.3921015582,3.804329021,1.32
35.709999,35.619999,0.2563547923,0,1.32
35.619999,36.110001,0.1560848765,0,2.310002
36.110001,36.48,0.1254934789,8.4048341664,1.27
36.48,35.73,0.1362518932,14.7512985416,1.009998
35.73,35,0.0952584801,1.8868089582,1.829998
35,35.349998,0.0204087867,0,1.689999
35.349998,36.02,0.0015895014,5.4263247401,1.48
36.02,36.98,0.0458521733,15.8139510366,1.889999
36.98,35.93,0.1539514585,30.6976696593,1.779999
35.93,35.619999,0.1591312826,14.4186024157,1.540001
35.619999,34.889999,0.144521197,20.7357386383,1.350003
34.889999,36.43,0.0861044076,0,1.2
36.43,35.939999,0.1615385935,73.6842231176,1.84
35.939999,35.59,0.1830200377,50.2392104119,0.959999
35.59,35.299999,0.17561529,33.4928547881,0.919998
35.299999,34.75,0.1521857678,19.6172154942,0.670002
34.75,37.169998,0.0993643796,0,0.630001
37.169998,36.639999,0.2406207447,100,2.450001
36.639999,36.799999,0.3021506138,78.0991967762,1.309998
36.799999,38.439999,0.3546937943,84.7107724882,0.700001
38.439999,38.849998,0.5050758164,100,2.299999
38.849998,38.709999,0.6307649016,100,1.479999
38.709999,39,0.6948258522,96.5853885782,0.939998
39,38.73,0.7434669275,100,1.569999
38.73,38.869999,0.738630478,93.6470588235,0.91
38.869999,39.060001,0.7248339244,96.9411529412,0.940003
39.060001,38.799999,0.7079235181,100,1.380001
38.799999,39.610001,0.6562423077,93.9674723973,0.989997
39.610001,38.189999,0.6577652553,100,1.280003
38.189999,38.509998,0.5359029184,70.7818578638,1.82
38.509998,38.400002,0.4552390554,62.9628868937,0.990001
38.400002,42.610001,0.374809061,59.2593203641,1.669999
42.610001,46.830002,0.6068367556,100,7.539997
46.830002,43.84,1.0518099873,100,4.86
43.84,42.099998,1.1138986625,65.3935073865,4.080002
42.099998,42.290001,0.99249765,45.2546023422,4.529999
42.290001,41.779999,0.8830200579,47.4537103749,2.129997
41.779999,41.689999,0.7341802481,41.5509114985,1.419998
41.689999,39.990002,0.5916516499,40.5092451935,1.299999
39.990002,40.849998,0.3418574111,20.8333608217,1.970001
40.849998,40.790001,0.207802574,30.787014773,1.68
40.790001,42.009998,0.0933487953,30.0926052919,1.819999
42.009998,42.549999,0.0881589869,44.2129360372,1.459999
42.549999,44.490002,0.1112591947,49.2289086595,1.219998
44.490002,46.029999,0.2539565632,72.2419928826,3.150002
46.029999,45.599998,0.447424168,88.3040497076,2.320004
45.599998,43.880001,0.5285723341,82.0174853801,1.830002
43.880001,43.240002,0.4347140937,64.4039889424,2.599998
43.240002,44.080002,0.2974917242,53.8079737457,1.110001
44.080002,43.470001,0.2399880062,67.7152654215,1.430001
43.470001,43.970001,0.1361549078,57.6159061006,2.34
43.970001,44.029999,0.0825040667,65.8940559076,2.229999
44.029999,45.029999,0.0342661773,66.8874007719,1.610001
45.029999,45.939999,0.0588326008,80.9160232504,1.710003
45.939999,48.279999,0.1274229289,98.2824420925,1.080001
48.279999,51.34,0.3273885718,100,3.200001
51.34,49.82,0.6649292717,100,3.479999
49.82,49.959999,0.7591291563,81.2345632678,3.029999
49.959999,48.900002,0.7970510713,82.9629464106,2.73
48.900002,51.349998,0.7070178793,69.8765604633,3.100002
51.349998,51.68,0.7808265654,100,3.75
51.68,51.889999,0.8147151037,100,1.470001
51.889999,50.290001,0.8098294259,100,0.529999
50.290001,50.310001,0.6468874658,80.9976439424,3.329998
50.310001,52.009998,0.4932652058,80.0505252653,1.809997
52.009998,52.09,0.4711694797,100,2.489998
52.09,52.389999,0.4256775925,100,0.84
52.389999,53.310001,0.380449559,100,1.240002
53.310001,53.290001,0.380930225,100,2.010003
53.290001,50.25,0.3457046152,99.5464851579,3.950001
50.25,49.529999,0.0692109613,30.612206488,4.23
49.529999,51.040001,-0.2020997763,14.2856494979,2.869998
51.040001,52.43,-0.3007655921,48.5260654254,2.560001
52.43,55.02,-0.2828191403,76.7195625822,2.220001
55.02,52.82,-0.0967425209,100,3.82
52.82,50.119999,-0.1418372538,59.9271475543,2.95
50.119999,50.25,-0.3842343769,10.7468104286,6.93
50.25,50.09,-0.5544028666,13.1147699245,1.480004
50.09,51.900002,-0.6883998184,10.2003806557,2.39
51.900002,51.049999,-0.6503949701,43.1694456886,2.709999
51.049999,50.450001,-0.6825530187,27.6866980534,2.34
50.450001,50.610001,-0.7444318639,16.7577747254,0.869999
50.610001,50.59,-0.7698808851,19.6721639941,0.939999
50.59,49.220001,-0.7808759528,19.3078471206,0.89
49.220001,47.200001,-0.8773613368,0,1.61
47.200001,46.369999,-1.0767165145,0,2.719997
46.369999,46.880001,-1.2555841133,0,1.380001
46.880001,48.919998,-1.3166616057,5.895976197,1.57
48.919998,48.16,-1.1813867964,39.5348620876,2.529998
48.16,48.25,-1.1116538744,32.3688974491,1.669998
48.25,45.970001,-1.0280691425,33.9963830038,1.650001
45.970001,45.59,-1.1063663855,0,2.75
45.59,46.360001,-1.1586418721,0,1.479999
46.360001,46.200001,-1.1070159988,14.1025850005,1.89
46.200001,46.169998,-1.0492814133,12.151411922,0.900002
46.169998,45.09,-0.9785527655,11.5537427184,0.970002
45.09,46.34,-0.9751876029,0,1.220001
46.34,46.450001,-0.8510364796,30.2663364973,1.630001
46.450001,45.220001,-0.7265535259,35.5091830335,1.310002
45.220001,47.27,-0.7011859135,3.3942837568,2.489998
47.27,47.639999,-0.5102305948,56.919089775,2.949997
47.639999,48.43,-0.3286418004,66.5796431225,1.910004
48.43,47.790001,-0.1289233825,100,1.600003
47.790001,48.220001,-0.0253137825,80.8383532934,1.420002
48.220001,48.970001,0.0840700065,93.7126047904,2.460003
48.970001,49.98,0.2169135828,100,1.73
49.98,48.630001,0.3804798334,100,2.099998
48.630001,48.779999,0.3906209511,72.3926584867,2.680001
48.779999,49.790001,0.3995010292,75.4601022495,1.32
49.790001,51.540001,0.4684971649,96.1145398773,1.100002
51.540001,50.849998,0.6302754039,100,2.560001
50.849998,49.740002,0.6764168011,89.0822310127,1.639999
49.740002,47.849998,0.6086228926,71.5190031646,3.169998
47.849998,50.540001,0.4059590492,13.5830881538,2.050003
50.540001,49.290001,0.4430197612,74.3589875082,3.030003
49.290001,49.220001,0.3645575785,40,1.790001
49.220001,47.290001,0.2914430796,38.1333333333,1.099998
47.290001,43.860001,0.0905617911,0,3.310001
43.860001,43.34,-0.301797089,0,5.540001
43.34,44.48,-0.6073855728,0,3.279999
44.48,45.630001,-0.7221670948,13.902437329,3.66
45.630001,45.369999,-0.6972016991,27.9268380577,2.189998
45.369999,44.93,-0.6749298796,24.7560823468,1.18
44.93,43.02,-0.667421755,19.3902415378,0.970002
43.02,45.209999,-0.7753414424,0,2.439998
45.209999,45.099998,-0.6659664618,29.122323255,2.680001
45.099998,44.080002,-0.571230179,27.6595441942,0.959999
44.080002,44.779999,-0.5545209788,14.0957694022,1.139999
44.779999,44.5,-0.4692454366,28.0701550127,1.650002
44.5,43.18,-0.4081668104,23.8709638918,0.909999
43.18,41.099998,-0.4403006507,3.747071722,2.139999
41.099998,38.849998,-0.5911983559,0,2.460003
38.849998,40.66,-0.8325560969,0,2.449996
40.66,39.869999,-0.837562212,26.6961828778,3.310002
39.869999,38.490002,-0.8614627853,15.0442558801,1.41
38.490002,38.790001,-0.9393006977,0,1.890004
38.790001,38.849998,-0.9310021069,4.4642728263,0.980004
38.849998,39.23,-0.8784009782,5.3570857249,1.309998
39.23,36.52,-0.7722635765,11.011879916,1.120003
36.52,36.970001,-0.852729184,0,4.970001
36.970001,35.959999,-0.8343626352,5.4479546547,1.719997
35.959999,36.650002,-0.8507626881,0,1.800003
36.650002,34.139999,-0.7681331748,8.0796594754,1.48
34.139999,33.049999,-0.8471803875,0,2.740001
33.049999,33.419998,-0.9347937346,0,2.319999
33.419998,34.310001,-0.919765932,4.8620098736,1.82
34.310001,34.220001,-0.7944606926,16.5571857349,1.73
34.220001,33.369999,-0.6648478874,17.1554545455,2.64
33.369999,31.49,-0.5901400739,5.1779926896,2.200001
31.49,30.9,-0.6298071361,0,2.259998
30.9,31.41,-0.6555243777,0,1.619999
31.41,29.889999,-0.5908632049,6.1224489796,3.610001
29.889999,30.9,-0.6096072386,0,3.41
30.9,30.98,-0.5042286573,14.2655468176,2.279999
30.98,32.02,-0.3808849098,16.1242679922,2.3
32.02,31.35,-0.1794520379,31.5088765493,1.84
31.35,31.120001,-0.0519485366,33.0316818861,1.540001
31.120001,29.389999,0.0510058085,27.8280869556,1.030001
29.389999,30,0.0256140489,0,1.950001
30,29.92,0.0785030779,12.3983892689,1.08
29.92,28.42,0.1352744761,10.9731010463,0.89
28.42,29.49,0.0908690565,0,1.81
29.49,29.68,0.1609472,29.7222222222,2.06
29.68,29.620001,0.2461519185,35,1.32
29.620001,29.370001,0.3210748673,33.3333611111,0.9
29.370001,28.85,0.3723501519,26.3889166667,1.040001
28.85,28.9,0.3855056492,11.9444444444,1.160002
28.9,30.4,0.4118458588,13.3333333333,1.18
30.4,30.02,0.5502757197,55,2.390001
30.02,29.530001,0.6277245662,54.6075085324,0.779998
29.530001,29.5,0.6510899575,41.1111329218,0.719999
29.5,28.790001,0.6678575314,54.5454545455,0.74
28.790001,28.57,0.629856304,18.6869191919,1.370001
28.57,28.73,0.5889101835,7.5757575758,0.720002
28.73,29.1,0.573805079,15.6565656566,0.799999
29.1,29.25,0.5918262041,28.9617486339,0.67
29.25,29.59,0.6161612175,37.1584699454,1.08
29.59,32.529999,0.6571106772,55.737704918,1.530001
32.529999,32.32,0.8943865531,100,4.599999
32.32,34.48,1.0353535798,94.6969936104,1.569998
34.48,32.959999,1.2728863118,100,2.89
32.959999,32.700001,1.3052750713,74.2808629442,2.639999
32.700001,33.07,1.2809518033,69.8815736041,1.3
33.07,33.200001,1.2611861919,76.1421319797,2
33.200001,33.25,1.2265971353,78.3418104907,1.16
33.25,34.360001,1.175517781,79.1878172589,0.939999
34.360001,34.439999,1.1892036216,97.9695600677,1.330002
34.439999,32.91,1.1728163774,99.3043304348,2.450001
32.91,35.049999,1.0188205796,70.8178438662,2.310001
35.049999,35.869999,1.0350329224,100,2.16
35.869999,35.169998,1.0747978251,100,1.720001
35.169998,35.700001,1.0195483328,80.2816564174,1.379997
35.700001,35.470001,0.9862105586,95.2113225947,1.16
35.470001,35.610001,0.9136989195,87.3817586005,0.869999
35.610001,36.540001,0.8414012954,91.7981651723,1.120003
36.540001,36.959999,0.8273205989,100,1.209999
36.959999,36.599998,0.8171812548,100,1.200001
36.599998,36.43,0.7532134154,91.111084225,1.259998
36.43,35.610001,0.6661136027,86.9136017071,0.670002
35.610001,36.139999,0.5180561943,66.6667078189,1.149997
36.139999,37.02,0.428072689,79.7530814205,1.279999
37.02,36.73,0.4065505875,100,1.130001
36.73,36.419998,0.3495259207,85.2791952897,1.239998
36.419998,31.709999,0.2674526231,67.5674945216,1.260002
31.709999,32.060001,-0.1458663173,0,5.039999
32.060001,32.130001,-0.4161190263,6.5913735233,1.029999
32.130001,31.4,-0.59649675,7.909640695,1.029998
31.4,32.049999,-0.7645016449,0,1.080002
32.049999,33,-0.8184731194,11.5658185053,2.409997
33,30.6,-0.7678429081,28.4697508897,1.779998
30.6,32.029999,-0.8847085064,0,4.150002
32.029999,31.49,-0.8399685775,22.2741277259,2.300002
31.49,31.459999,-0.8231821568,13.8629283489,1.399997
31.459999,31.83,-0.789088838,13.395623053,0.43
31.83,32.139999,-0.7142624763,19.1588785047,0.900002
32.139999,32.029999,-0.6165955805,25.1223327896,0.809999
32.029999,31.129999,-0.5353907178,24.5704379967,0.660001
31.129999,31.209999,-0.5244926681,22.0832916667,1.019999
31.209999,31.27,-0.4925609926,25.416625,0.479999
31.27,30.299999,-0.4476913192,27.9166666667,1.82
30.299999,30.59,-0.4685691094,0,1.260001
30.59,31.1,-0.4441454409,10.7407737997,0.789999
31.1,31.299999,-0.3722568181,29.6296556927,1.26
31.299999,31.52,-0.2910254571,54.347826087,0.940001
31.52,30.75,-0.2040305717,66.3044021739,1.98
30.75,31.280001,-0.1865920493,24.456576087,1.069999
31.280001,31.73,-0.1252100775,53.2609782609,1.389999
31.73,32.580002,-0.0404020109,77.7174456522,1.14
32.580002,31.57,0.0869825358,100,1.170002
31.57,32.02,0.1066863933,55.7017249539,1.140001
32.02,33.57,0.1545319091,75.4385410896,0.66
33.57,34.900002,0.2994924616,100,1.770001
34.900002,34.66,0.4921700136,100,1.619999
34.66,36.759998,0.5990669387,94.7825686201,1.410004
36.759998,36.900002,0.809383871,100,2.57
36.900002,36.25,0.944274307,100,0.930001
36.25,36.549999,0.9638807212,89.4308652257,1.140004
36.549999,36.48,0.9686782627,94.3088961597,0.779999
36.48,35.740002,0.9352127006,93.1707014079,0.870003
35.740002,35.509998,0.8266663301,79.3594342777,1.59
35.509998,35,0.7043148359,73.9211354893,0.950001
35,34.919998,0.5552282815,64.3526963029,0.59
34.919998,31.969999,0.4222860287,62.8517212564,1.189999
31.969999,32.419998,0.0984373061,0,3.529999
32.419998,31.6,-0.1057010772,9.1277632083,1.200001
31.6,30.860001,-0.3099733212,0,1.600003
30.860001,30.73,-0.5017251015,0,1.489999
30.73,28.07,-0.6341632798,0,1.059999
28.07,28.940001,-0.9014700774,0,2.83
28.940001,28.940001,-1.0008838091,10.2594469646,1.34
28.940001,29.049999,-1.0400602307,10.2594469646,1.139999
29.049999,27.139999,-1.0264290058,11.6527824019,1.010001
27.139999,26.82,-1.1198523542,0,2.359998
26.82,27.290001,-1.1703517688,0,2.76
