Close,CloseTarget,MACD,MACDTarget,Stochastics,StochasticsTarget,ATR,ATRTarget
7.02,6.98,-0.1372513119,-0.1197248859,3.4090909091,1.1363636364,0.08,0.04
6.98,7.29,-0.1197248859,-0.0773931844,1.1363636364,18.9655172414,0.04,0.31
7.29,7.3,-0.0773931844,-0.0403716027,18.9655172414,19.5402298851,0.31,0.27
7.3,7.35,-0.0403716027,-0.0053578493,19.5402298851,24.5283018868,0.27,0.13
7.35,7.3,-0.0053578493,0.0199494984,24.5283018868,23.6111111111,0.13,0.12
7.3,7.27,0.0199494984,0.0390182207,23.6111111111,79.4871794872,0.12,0.05
7.27,7.3,0.0390182207,0.0573426787,79.4871794872,87.1794871795,0.05,0.12
7.3,7.17,0.0573426787,0.0630050957,87.1794871795,53.8461538462,0.12,0.16
7.17,7.35,0.0630050957,0.0817430789,53.8461538462,100,0.16,0.25
7.35,7.35,0.0817430789,0.096086874,100,100,0.25,0.08
7.35,7.45,0.096086874,0.1139444959,100,100,0.08,0.14
7.45,7.46,0.1139444959,0.1271186106,100,100,0.14,0.06
7.46,7.47,0.1271186106,0.1364250171,100,100,0.06,0.07
7.47,7.52,0.1364250171,0.1454235617,100,100,0.07,0.08
7.52,7.44,0.1454235617,0.1444188329,100,77.1428571429,0.08,0.12
7.44,7.35,0.1444188329,0.1355100451,77.1428571429,51.4285714286,0.12,0.15
7.35,7.35,0.1355100451,0.1276192624,51.4285714286,51.4285714286,0.15,0.12
7.35,7.44,0.1276192624,0.1270141928,51.4285714286,77.1428571429,0.12,0.13
7.44,7.5,0.1270141928,0.1292672005,77.1428571429,94.2857142857,0.13,0.1
7.5,7.4,0.1292672005,0.1218291357,94.2857142857,65.7142857143,0.1,0.11
7.4,7.5,0.1218291357,0.1220151001,65.7142857143,94.2857142857,0.11,0.1
7.5,7.5,0.1220151001,0.1202525128,94.2857142857,88.2352941176,0.1,0.06
7.5,7.5,0.1202525128,0.1170351489,88.2352941176,88.2352941176,0.06,0.05
7.5,7.5,0.1170351489,0.1127612701,88.2352941176,88.2352941176,0.05,0.09
7.5,7.47,0.1127612701,0.1055964381,88.2352941176,70.5882352941,0.09,0.03
7.47,7.7,0.1055964381,0.1151680638,70.5882352941,100,0.03,0.27
7.7,7.58,0.1151680638,0.1109761678,100,65.7142857143,0.27,0.26
7.58,7.5,0.1109761678,0.0999583091,65.7142857143,42.8571428571,0.26,0.12
7.5,7.5,0.0999583091,0.0901085158,42.8571428571,42.8571428571,0.12,0.14
7.5,7.58,0.0901085158,0.0870375557,42.8571428571,65.7142857143,0.14,0.36
7.58,7.66,0.0870375557,0.0887453448,65.7142857143,86.6666666667,0.36,0.19
7.66,7.54,0.0887453448,0.0793081625,86.6666666667,46.6666666667,0.19,0.21
7.54,7.4,0.0793081625,0.0607871988,46.6666666667,0,0.21,0.17
7.4,7.3,0.0607871988,0.0392545088,0,0,0.17,0.18
7.3,7.5,0.0392545088,0.0377789755,0,50,0.18,0.2
7.5,7.6,0.0377789755,0.0432708517,50,75,0.2,0.11
7.6,7.41,0.0432708517,0.0326305811,75,27.5,0.11,0.22
7.41,7.33,0.0326305811,0.0188148473,27.5,7.5,0.22,0.15
7.33,7.32,0.0188148473,0.0082050486,7.5,5,0.15,0.05
7.32,7.56,0.0082050486,0.0181337587,5,72.2222222222,0.05,0.26
7.56,7.58,0.0181337587,0.0264124002,72.2222222222,77.7777777778,0.26,0.13
7.58,7.7,0.0264124002,0.0404127575,77.7777777778,100,0.13,0.17
7.7,7.83,0.0404127575,0.0586728173,100,100,0.17,0.13
7.83,7.89,0.0586728173,0.0742613516,100,100,0.13,0.26
7.89,8.01,0.0742613516,0.0916917701,100,100,0.26,0.22
8.01,8.09,0.0916917701,0.1068884818,100,100,0.22,0.12
8.09,8.03,0.1068884818,0.1098521422,100,92.4050632911,0.12,0.19
8.03,8,0.1098521422,0.1061240247,92.4050632911,88.3116883117,0.19,0.11
8,8.03,0.1061240247,0.1019830591,88.3116883117,92.2077922078,0.11,0.15
8.03,7.87,0.1019830591,0.0839258702,92.2077922078,71.4285714286,0.15,0.16
7.87,8.04,0.0839258702,0.0802288093,71.4285714286,93.5064935065,0.16,0.24
8.04,8.09,0.0802288093,0.0780686352,93.5064935065,100,0.24,0.15
8.09,8,0.0780686352,0.0669208427,100,83.0188679245,0.15,0.12
8,8.08,0.0669208427,0.0619202052,83.0188679245,98.0392156863,0.12,0.11
8.08,7.61,0.0619202052,0.0218559207,98.0392156863,0,0.11,0.62
7.61,7.53,0.0218559207,-0.0136792328,0,0,0.62,0.2
7.53,7.55,-0.0136792328,-0.0376918069,0,3.5714285714,0.2,0.08
7.55,7.49,-0.0376918069,-0.0585139083,3.5714285714,0,0.08,0.11
7.49,7.39,-0.0585139083,-0.0792270207,0,0,0.11,0.13
7.39,7.3,-0.0792270207,-0.0983941149,0,0,0.13,0.13
7.3,7.33,-0.0983941149,-0.1071319537,0,3.7974683544,0.13,0.08
7.33,7.32,-0.1071319537,-0.1109867234,3.7974683544,2.5316455696,0.08,0.08
7.32,7.09,-0.1109867234,-0.1269436933,2.5316455696,0,0.08,0.3
7.09,7.34,-0.1269436933,-0.1163188939,0,25,0.3,0.33
7.34,7.24,-0.1163188939,-0.1122852123,25,15,0.33,0.2
