Close,CloseTarget,MACD,MACDTarget,Stochastics,StochasticsTarget,ATR,ATRTarget
0.918,0.8749,-0.004885538,-0.0060755348,43.0711610487,26.9288389513,0.078,0.078
0.8749,0.86,-0.0060755348,-0.0078544067,26.9288389513,21.3483146067,0.078,0.0467
0.86,0.8925,-0.0078544067,-0.0065797641,21.3483146067,18.202764977,0.0467,0.069
0.8925,0.9488,-0.0065797641,-0.0014764761,18.202764977,44.1474654378,0.069,0.0741
0.9488,0.92,-0.0014764761,5.56637917024346E-05,44.1474654378,30.8755760369,0.0741,0.0304
0.92,0.9547,5.56637917024346E-05,0.003579663,30.8755760369,46.866359447,0.0304,0.0347
0.9547,0.96,0.003579663,0.0062809036,46.866359447,100,0.0347,0.0194
0.96,0.95,0.0062809036,0.0072101907,100,90.6542056075,0.0194,0.0458
0.95,0.9426,0.0072101907,0.0070388191,90.6542056075,83.738317757,0.0458,0.019
0.9426,0.95,0.0070388191,0.0071513451,83.738317757,90.6542056075,0.019,0.0228
0.95,0.94,0.0071513451,0.0062030929,90.6542056075,81.308411215,0.0228,0.03
0.94,0.985,0.0062030929,0.008478738,81.308411215,100,0.03,0.045
0.985,0.985,0.008478738,0.0097146189,100,100,0.045,0.0326
0.985,1,0.0097146189,0.0112437439,100,100,0.0326,0.015
1,1.08,0.0112437439,0.0175846819,100,100,0.015,0.1
1.08,1.22,0.0175846819,0.0314038682,100,100,0.1,0.2
1.22,1.14,0.0314038682,0.0342246334,100,73.3333333333,0.2,0.15
1.14,1.16,0.0342246334,0.03634055,73.3333333333,80,0.15,0.06
1.16,1.2,0.03634055,0.0392864205,80,92.8571428571,0.06,0.17
1.2,1.22,0.0392864205,0.0412428529,92.8571428571,100,0.17,0.12
1.22,1.31,0.0412428529,0.0474178026,100,100,0.12,0.1
1.31,1.47,0.0474178026,0.0613419032,100,100,0.1,0.24
1.47,1.22,0.0613419032,0.0507801236,100,52.8301886792,0.24,0.25
1.22,1.54,0.0507801236,0.0641547788,52.8301886792,100,0.25,0.39
1.54,1.54,0.0641547788,0.0709335051,100,100,0.39,0.21
1.54,1.52,0.0709335051,0.0713282244,100,96.3963963964,0.21,0.24
1.52,2.03,0.0713282244,0.1051787281,96.3963963964,100,0.24,0.64
2.03,2.1,0.1051787281,0.1298301745,100,100,0.64,1.2
2.1,2.5,0.1298301745,0.170752822,100,100,1.2,0.83
2.5,2.3,0.170752822,0.1785715144,100,85.2941176471,0.83,0.55
2.3,2.42,0.1785715144,0.1855690139,85.2941176471,94.0298507463,0.55,0.92
2.42,2.55,0.1855690139,0.1922706592,94.0298507463,100,0.92,0.37
2.55,2.41,0.1922706592,0.1789461449,100,89.4736842105,0.37,0.4
2.41,2.44,0.1789461449,0.163926977,89.4736842105,91.7293233083,0.4,0.23
2.44,2.2,0.163926977,0.1286206988,91.7293233083,73.6842105263,0.23,0.34
2.2,2.17,0.1286206988,0.0950663204,73.6842105263,71.4285714286,0.34,0.32
2.17,2.45,0.0950663204,0.0859659893,71.4285714286,90.2912621359,0.32,0.33
2.45,2.53,0.0859659893,0.0799423496,90.2912621359,98.0582524272,0.33,0.24
2.53,2.57,0.0799423496,0.0733174843,98.0582524272,100,0.24,0.29
2.57,2.56,0.0733174843,0.0628067761,100,98.1481481481,0.29,0.12
2.56,2.53,0.0628067761,0.0483839637,98.1481481481,91.4893617021,0.12,0.09
2.53,3,0.0483839637,0.067505107,91.4893617021,100,0.09,0.49
3,3.16,0.067505107,0.087335581,100,100,0.49,0.49
3.16,3.76,0.087335581,0.1385236565,100,100,0.49,0.83
3.76,4.35,0.1385236565,0.2093137011,100,100,0.83,1.48
4.35,6.38,0.2093137011,0.3948128557,100,100,1.48,2.94
6.38,5.27,0.3948128557,0.4293918488,100,73.6342042755,2.94,1.42
5.27,5.22,0.4293918488,0.4320626016,73.6342042755,72.4465558195,1.42,1.73
5.22,5.2,0.4320626016,0.4138102,72.4465558195,71.9714964371,1.73,0.91
5.2,5.22,0.4138102,0.3837869203,71.9714964371,70.4834605598,0.91,1.48
5.22,4.25,0.3837869203,0.274907405,70.4834605598,44.6753246753,1.48,1.44
4.25,3.86,0.274907405,0.1552260797,44.6753246753,34.5454545455,1.44,1.28
3.86,4.36,0.1552260797,0.0954675079,34.5454545455,47.5324675325,1.28,1.43
4.36,4.45,0.0954675079,0.0503243012,47.5324675325,49.8701298701,1.43,0.69
4.45,4.37,0.0503243012,0.0046647927,49.8701298701,40.5325443787,0.69,0.71
4.37,4.63,0.0046647927,-0.0154968979,40.5325443787,45.652173913,0.71,0.63
4.63,5.6,-0.0154968979,0.0339559879,45.652173913,70.2290076336,0.63,1.34
5.6,5.7,0.0339559879,0.0684178683,70.2290076336,73.0158730159,1.34,0.68
5.7,6.23,0.0684178683,0.1220033505,73.0158730159,94.0476190476,0.68,0.99
6.23,5.93,0.1220033505,0.1276348043,94.0476190476,87.3417721519,0.99,1.09
5.93,6.03,0.1276348043,0.1278453187,87.3417721519,91.5611814346,1.09,0.58
6.03,6.31,0.1278453187,0.1370040414,91.5611814346,100,0.58,0.75
6.31,6.5,0.1370040414,0.1455624864,100,100,0.75,0.39
6.5,6.35,0.1455624864,0.128848432,100,94.3181818182,0.39,0.62
6.35,7.59,0.128848432,0.194495377,94.3181818182,100,0.62,1.35
7.59,8.7,0.194495377,0.3065676894,100,100,1.35,2.86
8.7,9.35,0.3065676894,0.4144247386,100,100,2.86,1.64
9.35,9.96,0.4144247386,0.5125238213,100,100,1.64,1.69
9.96,11,0.5125238213,0.6308997794,100,100,1.69,2.25
11,10.98,0.6308997794,0.6829747634,100,99.6296296296,2.25,2.15
10.98,9.5,0.6829747634,0.5810385837,99.6296296296,71.6981132075,2.15,2.41
9.5,9.88,0.5810385837,0.5066337539,71.6981132075,77.909270217,2.41,2.4
9.88,11.55,0.5066337539,0.5460542459,77.909270217,100,2.4,2.4
